"STATISTICHE UFFICIALI 2013/2014",,,,,,,,,,,,,,,,,,,,
"Solo su WWW.FANTAGAZZETTA.COMi voti alle prime luci dell'alba",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Codice","Ruolo","Calciatore","Squadra","P","Amm","Esp","Gf","Gs","assist","As","Af","Rp","R-","R+","Aut","Gv","Media Voto","Gp","FantaMedia","FantaMedia+"
517,"C","HALLFREDSSON","VERONA HELLAS",29,5,0,2,0,4,4,0,0,0,0,0,0,6.26,0,6.38,6.52
383,"C","FLORENZI","ROMA",29,4,0,6,0,5,5,0,0,0,0,0,3,6.26,0,6.81,6.98
262,"C","MAURI","LAZIO",10,1,0,4,0,2,2,0,0,1,0,0,1,6.25,1,7.1,7.3
457,"C","EL KADDOURI","TORINO",28,5,0,6,0,5,5,0,0,0,0,0,2,6.25,0,6.8,6.98
550,"C","CRISTANTE","MILAN",2,0,0,1,0,1,1,0,0,0,0,0,0,6.25,0,7.75,8.25
710,"C","TAARABT","MILAN",14,3,0,4,0,1,1,0,0,0,0,0,1,6.25,0,7,7.07
320,"C","BEHRAMI","NAPOLI",17,3,0,0,0,0,0,0,0,0,0,1,0,6.24,0,6.03,6.03
11,"C","CIGARINI","ATALANTA",32,7,2,2,0,3,3,0,0,0,0,0,1,6.22,0,6.23,6.33
42,"C","DIAMANTI","BOLOGNA",19,9,0,2,0,2,2,0,0,0,3,0,1,6.21,1,6.76,6.87
366,"C","PAROLO","PARMA",36,9,0,8,0,3,3,0,0,0,0,0,4,6.21,0,6.75,6.83
416,"C","RENAN","SAMPDORIA",11,1,0,2,0,0,0,0,0,0,0,0,0,6.18,1,6.68,6.68
283,"C","LUCI","LIVORNO",22,7,0,1,0,0,0,0,0,0,0,0,0,6.18,0,6.16,6.16
133,"C","AQUILANI","FIORENTINA",31,7,0,5,0,1,1,0,0,0,1,0,0,6.18,0,6.65,6.68
323,"C","CALLEJON","NAPOLI",37,7,0,15,0,5,5,0,0,0,0,0,4,6.16,0,7.28,7.42
261,"C","MATUZALEM","GENOA",20,8,1,0,0,3,3,0,0,0,0,0,0,6.15,0,5.9,6.05
227,"C","MARCHISIO","JUVENTUS",25,5,0,4,0,1,1,0,0,0,0,0,3,6.14,0,6.52,6.56
24,"C","MORALEZ","ATALANTA",32,1,0,5,0,5,5,0,0,0,0,0,3,6.14,0,6.59,6.75
64,"C","CONTI","CAGLIARI",31,12,2,4,0,1,1,0,0,0,0,0,1,6.13,0,6.26,6.29
139,"C","FERNANDEZ M.","FIORENTINA",20,1,0,3,0,1,1,0,0,0,0,0,2,6.13,1,6.55,6.6
344,"C","ACQUAH","PARMA",23,6,0,1,0,1,1,0,0,0,0,0,0,6.13,0,6.13,6.17
348,"C","BIABIANY","PARMA",35,0,0,6,0,4,4,0,0,0,0,0,2,6.13,0,6.64,6.76
584,"C","VARGAS","FIORENTINA",20,2,0,4,0,0,0,0,0,0,0,0,1,6.13,1,6.67,6.67
499,"C","PEREYRA","UDINESE",35,6,0,2,0,5,5,0,0,0,0,0,0,6.1,0,6.19,6.33
450,"C","BELLOMO","TORINO",5,1,0,1,0,0,0,0,0,0,0,0,0,6.1,1,6.6,6.6
421,"C","SORIANO","SAMPDORIA",27,4,1,5,0,1,1,0,0,0,0,0,1,6.09,0,6.54,6.57
287,"C","SCHIATTARELLA","LIVORNO",17,6,0,0,0,2,2,0,0,0,0,0,0,6.09,0,5.91,6.03
500,"C","PINZI","UDINESE",22,11,0,1,0,1,1,0,0,0,0,0,0,6.09,0,5.98,6.02
459,"C","GAZZI","TORINO",6,2,0,0,0,0,0,0,0,0,0,0,0,6.08,0,5.92,5.92
471,"C","VIVES","TORINO",33,13,0,1,0,2,2,0,0,0,0,0,0,6.08,0,5.97,6.03
433,"C","LARIBI","SASSUOLO",6,2,0,0,0,0,0,0,0,0,0,0,0,6.08,0,5.92,5.92
334,"C","INLER","NAPOLI",30,5,0,2,0,1,1,0,0,0,0,0,0,6.08,0,6.2,6.23
356,"C","MARCHIONNI","PARMA",33,9,0,1,0,1,1,0,0,0,0,0,0,6.06,0,6.02,6.05
332,"C","HAMSIK","NAPOLI",27,2,0,7,0,4,4,0,0,1,0,0,2,6.06,0,6.69,6.83
189,"C","CAMBIASSO","INTER",32,4,0,4,0,1,1,0,0,0,0,0,1,6.06,0,6.38,6.41
474,"C","BADU","UDINESE",27,5,0,5,0,1,1,0,0,0,0,0,0,6.06,1,6.52,6.56
523,"C","MARTINHO","VERONA HELLAS",17,0,0,2,0,0,0,0,0,0,0,0,1,6.03,0,6.38,6.38
328,"C","DZEMAILI","NAPOLI",19,4,0,6,0,1,1,0,0,0,0,0,2,6.03,0,6.87,6.92
213,"C","SCHELOTTO","PARMA",23,3,0,5,0,1,1,0,0,0,0,0,0,6.02,1,6.61,6.65
661,"C","FETFATZIDIS","GENOA",29,1,0,2,0,3,3,0,0,0,0,0,1,6.02,0,6.21,6.31
653,"C","KUPISZ","CHIEVO",1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
676,"C","RICCI","ROMA",1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
678,"C","MAZZITELLI","ROMA",1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
742,"C","LOI","CAGLIARI",1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
760,"C","OLAUSSON","ATALANTA",1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
735,"C","MINALA","LAZIO",1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
633,"C","STURARO","GENOA",14,7,0,1,0,2,2,0,0,0,0,0,0,6,0,5.96,6.11
638,"C","MOSQUERA","LIVORNO",3,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5.83,5.83
491,"C","MAICOSUEL","UDINESE",14,0,0,1,0,0,0,0,0,0,0,0,0,6,0,6.21,6.21
214,"C","ZANETTI","INTER",8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
258,"C","LEDESMA","LAZIO",27,5,1,0,0,1,1,0,0,0,0,0,0,6,0,5.87,5.91
340,"C","RADOSEVIC","NAPOLI",2,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5.75,5.75
375,"C","BRADLEY","ROMA",7,2,0,1,0,0,0,0,0,0,0,0,1,6,0,6.29,6.29
114,"C","IMPROTA","CHIEVO",2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
122,"C","RIGONI L.","CHIEVO",33,15,0,4,0,1,1,0,0,0,0,0,2,6,0,6.14,6.17
18,"C","GIORGI","ATALANTA",1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
