"STATISTICHE UFFICIALI 2013/2014",,,,,,,,,,,,,,,,,,,,
"Solo su WWW.FANTAGAZZETTA.COMi voti alle prime luci dell'alba",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Codice","Ruolo","Calciatore","Squadra","P","Amm","Esp","Gf","Gs","assist","As","Af","Rp","R-","R+","Aut","Gv","Media Voto","Gp","FantaMedia","FantaMedia+"
235,"C","POGBA","JUVENTUS",36,4,0,7,0,6,6,0,0,0,0,0,4,6.49,0,7.01,7.18
393,"C","STROOTMAN","ROMA",23,6,0,3,0,4,4,0,0,0,2,0,0,6.46,1,6.98,7.15
137,"C","CUADRADO","FIORENTINA",32,8,1,11,0,4,4,0,0,0,0,0,3,6.36,0,7.23,7.36
379,"C","DE ROSSI","ROMA",32,4,1,1,0,1,1,0,0,0,0,0,1,6.34,0,6.34,6.38
134,"C","BORJA VALERO","FIORENTINA",32,5,1,6,0,7,7,0,0,0,0,0,0,6.33,0,6.78,7
4,"C","BONAVENTURA","ATALANTA",31,2,0,5,0,2,2,0,0,0,0,0,2,6.31,0,6.76,6.82
246,"C","CANDREVA","LAZIO",37,3,1,6,0,5,5,0,0,0,6,0,5,6.31,1,7.22,7.35
320,"C","BEHRAMI","NAPOLI",18,3,0,0,0,0,0,0,0,0,0,1,0,6.28,0,6.08,6.08
72,"C","NAINGGOLAN","ROMA",34,11,0,4,0,2,2,0,0,0,0,0,2,6.28,1,6.47,6.53
151,"C","ROMULO","VERONA HELLAS",32,4,0,6,0,8,8,0,0,0,0,0,0,6.28,0,6.78,7.03
539,"C","BAKIC","FIORENTINA",2,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,6.25,6.25
453,"C","CERCI","TORINO",37,4,0,8,0,9,9,0,0,2,5,0,5,6.23,2,7.07,7.31
710,"C","TAARABT","MILAN",14,3,0,4,0,0,0,0,0,0,0,0,1,6.21,0,6.96,6.96
383,"C","FLORENZI","ROMA",30,4,0,6,0,6,6,0,0,0,0,0,3,6.2,0,6.73,6.93
287,"C","SCHIATTARELLA","LIVORNO",17,9,0,0,0,2,2,0,0,0,0,0,0,6.18,0,5.91,6.03
42,"C","DIAMANTI","BOLOGNA",19,9,0,2,0,3,3,0,0,0,3,0,1,6.18,1,6.74,6.89
366,"C","PAROLO","PARMA",36,9,0,8,0,4,4,0,0,0,0,0,4,6.17,0,6.71,6.82
344,"C","ACQUAH","PARMA",24,6,0,1,0,1,1,0,0,0,0,0,0,6.17,0,6.17,6.21
139,"C","FERNANDEZ M.","FIORENTINA",21,1,0,3,0,0,0,0,0,0,0,0,2,6.14,1,6.55,6.55
189,"C","CAMBIASSO","INTER",32,3,0,4,0,2,2,0,0,0,0,0,1,6.13,0,6.45,6.52
375,"C","BRADLEY","ROMA",8,2,0,1,0,0,0,0,0,0,0,0,1,6.13,0,6.38,6.38
499,"C","PEREYRA","UDINESE",35,6,0,2,0,6,6,0,0,0,0,0,0,6.13,0,6.21,6.39
283,"C","LUCI","LIVORNO",22,6,0,1,0,0,0,0,0,0,0,0,0,6.11,0,6.11,6.11
331,"C","GARGANO","PARMA",19,6,0,1,0,1,1,0,0,0,0,0,0,6.11,0,6.11,6.16
149,"C","PIZARRO","FIORENTINA",28,5,1,1,0,2,2,0,0,1,0,0,1,6.11,0,5.98,6.05
234,"C","PIRLO","JUVENTUS",29,4,0,4,0,5,5,0,0,0,0,0,1,6.1,0,6.45,6.62
240,"C","VIDAL","JUVENTUS",29,8,0,9,0,1,1,0,0,0,2,0,6,6.1,1,7.1,7.14
227,"C","MARCHISIO","JUVENTUS",26,5,0,4,0,0,0,0,0,0,0,0,3,6.1,0,6.46,6.46
348,"C","BIABIANY","PARMA",35,0,0,6,0,5,5,0,0,0,0,0,1,6.09,1,6.6,6.74
298,"C","DE JONG","MILAN",33,9,0,2,0,2,2,0,0,0,0,0,2,6.08,0,6.12,6.18
132,"C","AMBROSINI","FIORENTINA",18,7,0,0,0,0,0,0,0,0,0,0,0,6.08,0,5.89,5.89
224,"C","ISLA","JUVENTUS",13,1,0,0,0,1,1,0,0,0,0,0,0,6.08,0,6.04,6.12
517,"C","HALLFREDSSON","VERONA HELLAS",30,5,0,2,0,3,3,0,0,0,0,0,0,6.08,0,6.2,6.3
633,"C","STURARO","GENOA",15,7,0,1,0,2,2,0,0,0,0,0,0,6.07,0,6.03,6.17
527,"C","SALA","VERONA HELLAS",11,3,0,1,0,2,2,0,0,0,0,0,0,6.05,0,6.18,6.36
261,"C","MATUZALEM","GENOA",21,8,1,0,0,3,3,0,0,0,0,0,0,6.05,0,5.81,5.95
215,"C","ASAMOAH","JUVENTUS",34,6,0,2,0,1,1,0,0,0,0,0,1,6.04,0,6.13,6.16
