STATISTICHE UFFICIALI 2013/2014,,,,,,,,,,,,,,,,,,,,
Solo su WWW.FANTAGAZZETTA.COMi voti alle prime luci dell'alba,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Codice,Ruolo,Calciatore,Squadra,P,Amm,Esp,Gf,Gs,assist,As,Af,Rp,R-,R+,Aut,Gv,Media Voto,Gp,FantaMedia,FantaMedia+
310,C,POLI,MILAN,22,4,0,2,0,0,0,0,0,0,0,0,0,6,0,6.18,6.18
499,C,PEREYRA,UDINESE,35,6,0,2,0,6,6,0,0,0,0,0,0,5.99,0,6.07,6.24
517,C,HALLFREDSSON,VERONA HELLAS,31,5,0,2,0,3,3,0,0,0,0,0,0,5.98,0,6.1,6.19
173,C,LODI,CATANIA,27,6,0,2,0,4,1,3,0,0,2,0,0,5.98,0,6.31,6.46
24,C,MORALEZ,ATALANTA,32,1,0,5,0,6,6,0,0,0,0,0,3,5.98,0,6.44,6.63
9,C,CARMONA,ATALANTA,30,8,1,2,0,0,0,0,0,0,0,0,1,5.98,0,6.02,6.02
113,C,HETEMAJ,CHIEVO,32,12,0,0,0,4,4,0,0,0,0,0,0,5.97,0,5.78,5.91
122,C,RIGONI L.,CHIEVO,33,15,0,4,0,1,1,0,0,0,0,0,2,5.97,0,6.11,6.14
259,C,LULIC,LAZIO,30,10,1,7,0,2,2,0,0,0,0,0,2,5.97,0,6.47,6.53
449,C,BASHA,TORINO,18,2,1,0,0,0,0,0,0,0,0,0,0,5.97,0,5.86,5.86
458,C,FARNERUD,TORINO,17,4,0,4,0,0,0,0,0,0,0,0,1,5.97,0,6.56,6.56
416,C,RENAN,SAMPDORIA,13,1,0,2,0,0,0,0,0,0,0,0,0,5.96,1,6.38,6.38
