,,,,,,,,,,,,,,,,,,,,
Solo su WWW.FANTAGAZZETTA.COMi voti alle prime luci dell'alba,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Codice,Ruolo,Calciatore,Squadra,P,Amm,Esp,Gf,Gs,assist,As,Af,Rp,R-,R+,Aut,Gv,Media Voto,Gp,FantaMedia,FantaMedia+
171,C,COFIE,CHIEVO,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
200,C,KOVACIC,INTER,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5
148,C,PIZARRO,FIORENTINA,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5
97,C,MANGANI,CHIEVO,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,4.5,4.5
313,C,HAMSIK,NAPOLI,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5
367,C,JORQUERA,PARMA,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,4.5,4.5
263,C,PAROLO,LAZIO,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5
206,C,SCHELOTTO,CHIEVO,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5
715,C,ESTIGARRIBIA,ATALANTA,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5
141,C,BRILLANTE,FIORENTINA,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,4.5,4.5
216,D,CACERES,JUVENTUS,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7
220,D,LICHTSTEINER,JUVENTUS,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7
273,D,ALEX,MILAN,1,0,0,0,0,0,0,0,0,0,0,1,0,7,0,5,5
271,D,ABATE,MILAN,1,0,0,0,0,1,1,0,0,0,0,0,0,6.5,0,6.5,7.5
280,D,ZAPATA C.,MILAN,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.5,6.5
327,D,ANDELKOVIC,PALERMO,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.5,6.5
409,D,DE SILVESTRI,SAMPDORIA,1,1,0,0,0,1,1,0,0,0,0,0,0,6.5,0,6,7
411,D,GASTALDELLO,SAMPDORIA,1,0,0,1,0,0,0,0,0,0,0,0,0,6.5,1,9.5,9.5
489,D,DANILO,UDINESE,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.5,6.5
5,D,BENALOUANE,ATALANTA,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.5,6.5
15,D,ZAPPACOSTA,ATALANTA,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.5,6.5
54,D,CAPELLI,CESENA,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.5,6.5
57,D,LUCCHINI,CESENA,1,1,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6,6
31,D,BALZANO,CAGLIARI,1,1,0,0,0,1,1,0,0,0,0,0,0,6.5,0,6,7
459,D,DARMIAN,TORINO,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.5,6.5
461,D,GLIK,TORINO,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.5,6.5
705,D,MARQUEZ,VERONA,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.5,6.5
778,D,MANOLAS,ROMA,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.5,6.5
437,D,GAZZOLA,SASSUOLO,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
463,D,MAKSIMOVIC,TORINO,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5.5,5.5
