STATISTICHE UFFICIALI 2014/2015,,,,,,,,,,,,,,,,,,,,
Solo su WWW.FANTAGAZZETTA.COMi voti alle prime luci dell'alba,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Codice,Ruolo,Calciatore,Squadra,P,Amm,Esp,Gf,Gs,assist,As,Af,Rp,R-,R+,Aut,Gv,Media Voto,Gp,FantaMedia,FantaMedia+
823,A,JOAO SILVA,PALERMO,1,1,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5,5
752,A,GHEZZAL,PARMA,7,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
48,A,LONGO,CAGLIARI,15,3,0,0,0,0,0,0,0,0,0,0,0,5.47,0,5.37,5.37
782,A,CARBONERO,CESENA,13,3,0,0,0,2,2,0,0,0,0,0,0,5.46,0,5.35,5.5
849,A,HUGO ALMEIDA,CESENA,9,0,0,0,0,0,0,0,0,0,0,0,0,5.44,0,5.44,5.44
372,A,BELFODIL,PARMA,15,1,0,0,0,0,0,0,0,0,0,0,0,5.43,0,5.4,5.4
536,A,NENE',VERONA,5,1,0,0,0,0,0,0,0,0,0,0,0,5.4,0,5.3,5.3
428,A,SANSONE G.,SAMPDORIA,3,0,0,0,0,0,0,0,0,0,0,0,0,5.33,0,5.33,5.33
374,A,PALLADINO,PARMA,14,1,0,2,0,0,0,0,0,0,0,0,0,5.32,0,5.71,5.71
785,A,TORRES,MILAN,8,0,0,1,0,0,0,0,0,0,0,0,0,5.31,0,5.69,5.69
869,A,PODOLSKI,INTER,10,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0,5.25,5.25
121,A,AGUIRRE,UDINESE,2,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0,5.25,5.25
478,A,LARRONDO,TORINO,4,0,0,0,0,0,0,0,0,1,0,0,0,5.13,0,4.38,4.38
320,A,MICHU,NAPOLI,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,4.75,4.75
784,A,MAKIENOK,PALERMO,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5
894,A,DOUMBIA,ROMA,4,0,0,0,0,0,0,0,0,0,0,0,0,4.63,0,4.63,4.63
533,C,VALOTI,VERONA,1,1,0,1,0,1,1,0,0,0,0,0,0,7.5,0,10,11
531,C,ROMULO,JUVENTUS,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7
257,C,FELIPE ANDERSON,LAZIO,21,4,0,9,0,6,6,0,0,0,0,0,4,6.69,0,7.88,8.17
234,C,POGBA,JUVENTUS,22,4,0,7,0,2,2,0,0,0,0,0,4,6.61,1,7.48,7.57
899,C,SALAH,FIORENTINA,6,0,0,3,0,1,1,0,0,0,0,0,1,6.58,0,8.08,8.25
119,C,VALDIFIORI,EMPOLI,26,3,1,0,0,3,3,0,0,0,0,0,0,6.54,0,6.44,6.56
226,C,COMAN,JUVENTUS,4,0,0,0,0,1,1,0,0,0,0,0,0,6.5,0,6.5,6.75
231,C,PEPE,JUVENTUS,1,0,0,0,0,1,1,0,0,0,0,0,0,6.5,0,6.5,7.5
256,C,EDERSON,LAZIO,2,1,0,1,0,0,0,0,0,0,0,0,0,6.5,0,7.75,7.75
848,C,MANDRAGORA,GENOA,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.5,6.5
255,C,CANDREVA,LAZIO,24,4,0,4,0,9,9,0,0,1,2,0,4,6.44,0,6.98,7.35
532,C,SALA,VERONA,7,1,1,1,0,0,0,0,0,0,0,0,0,6.43,0,6.64,6.64
228,C,MARCHISIO,JUVENTUS,26,6,0,2,0,3,3,0,0,0,0,0,0,6.4,0,6.52,6.63
254,C,BIGLIA,LAZIO,22,4,0,2,0,1,1,0,0,0,0,0,1,6.36,0,6.55,6.59
145,C,JOAQUIN,FIORENTINA,17,1,0,2,0,3,3,0,0,0,0,0,2,6.35,0,6.68,6.85
338,C,BARRETO E.,PALERMO,23,3,2,2,0,3,3,0,0,0,0,0,1,6.35,0,6.46,6.59
391,C,KEITA S.,ROMA,20,1,1,2,0,0,0,0,0,0,0,0,0,6.35,1,6.58,6.58
177,C,PEROTTI,GENOA,22,5,0,2,0,1,1,0,0,0,1,0,1,6.34,0,6.64,6.68
230,C,PADOIN,JUVENTUS,6,2,1,0,0,0,0,0,0,0,0,0,0,6.33,0,6,6
18,C,BRIENZA,CESENA,20,1,0,3,0,2,2,0,0,0,2,0,0,6.33,1,7.05,7.15
312,C,GARGANO,NAPOLI,15,6,0,0,0,1,1,0,0,0,0,0,0,6.33,0,6.13,6.2
347,C,VAZQUEZ,PALERMO,27,5,0,7,0,6,6,0,0,1,0,0,1,6.33,1,6.91,7.13
855,C,MATTIELLO,CHIEVO,3,0,0,0,0,0,0,0,0,0,0,0,0,6.33,0,6.33,6.33
736,C,CATALDI,LAZIO,8,1,0,0,0,1,1,0,0,0,0,1,0,6.31,0,6,6.13
120,C,VERDI,EMPOLI,21,2,0,1,0,0,0,0,0,0,0,0,0,6.31,0,6.4,6.4
392,C,NAINGGOLAN,ROMA,23,8,0,3,0,1,1,0,0,0,0,0,3,6.3,0,6.52,6.57
261,C,MAURI,LAZIO,21,4,0,8,0,0,0,0,0,0,0,0,1,6.29,0,7.33,7.33
506,C,PINZI,UDINESE,7,5,0,0,0,0,0,0,0,0,0,0,0,6.29,0,5.93,5.93
260,C,LULIC,LAZIO,17,6,0,3,0,2,2,0,0,0,0,0,0,6.26,0,6.62,6.74
148,C,PIZARRO,FIORENTINA,19,4,0,0,0,3,3,0,0,0,0,0,0,6.26,0,6.16,6.32
170,C,BERTOLACCI,GENOA,25,5,0,2,0,2,2,0,0,0,0,0,0,6.26,0,6.4,6.48
117,C,PUCCIARELLI,EMPOLI,22,1,0,3,0,0,0,0,0,0,0,0,0,6.25,1,6.64,6.64
472,C,GAZZI,TORINO,20,8,0,0,0,0,0,0,0,0,0,0,0,6.25,0,6.05,6.05
172,C,IAGO FALQUE,GENOA,19,3,0,5,0,3,3,0,0,0,1,0,0,6.24,0,7.11,7.26
233,C,PIRLO,JUVENTUS,15,0,0,3,0,1,1,0,0,0,0,0,3,6.23,0,6.83,6.9
143,C,FERNANDEZ M.,FIORENTINA,20,0,0,2,0,2,2,0,0,0,0,0,1,6.22,0,6.53,6.63
418,C,OBIANG,SAMPDORIA,25,8,0,3,0,1,1,0,0,0,0,0,0,6.22,0,6.42,6.46
500,C,ALLAN,UDINESE,26,6,0,1,0,3,3,0,0,0,0,0,0,6.21,0,6.21,6.33
395,C,STROOTMAN,ROMA,5,1,0,0,0,2,2,0,0,0,0,0,0,6.2,0,6.1,6.5
343,C,MARESCA,PALERMO,13,1,0,0,0,0,0,0,0,0,0,0,0,6.19,0,6.15,6.15
150,C,VECINO,EMPOLI,26,5,0,2,0,3,3,0,0,0,0,0,1,6.19,1,6.33,6.44
114,C,CROCE,EMPOLI,27,4,0,1,0,2,2,0,0,0,0,0,0,6.19,0,6.22,6.3
96,C,LAZAREVIC,SASSUOLO,8,1,0,1,0,1,1,0,0,0,0,0,0,6.19,1,6.5,6.63
871,C,SHAQIRI,INTER,8,2,0,0,0,0,0,0,0,0,1,0,0,6.19,0,6.44,6.44
93,C,IZCO,CHIEVO,18,3,0,2,0,1,1,0,0,0,0,0,0,6.17,0,6.42,6.47
225,C,ASAMOAH,JUVENTUS,6,1,0,0,0,0,0,0,0,0,0,0,0,6.17,0,6.08,6.08
94,C,HETEMAJ,CHIEVO,25,7,0,0,0,0,0,0,0,0,0,0,0,6.16,0,6.02,6.02
44,C,EKDAL,CAGLIARI,24,2,0,4,0,0,0,0,0,0,0,0,1,6.15,0,6.6,6.6
142,C,CUADRADO,FIORENTINA,17,5,0,4,0,1,1,0,0,0,0,0,1,6.15,0,6.71,6.76
421,C,SORIANO,SAMPDORIA,23,9,0,1,0,2,2,0,0,0,0,0,0,6.15,0,6.09,6.17
149,C,VARGAS J.,FIORENTINA,7,0,0,1,0,0,0,0,0,0,0,0,0,6.14,0,6.57,6.57
20,C,CIGARINI,ATALANTA,24,6,1,0,0,2,2,0,0,0,0,0,0,6.13,0,5.96,6.04
346,C,RIGONI,PALERMO,23,8,0,5,0,0,0,0,0,0,0,0,1,6.13,0,6.61,6.61
339,C,BOLZONI,PALERMO,14,2,0,0,0,0,0,0,0,0,0,0,0,6.11,0,6.04,6.04
43,C,DONSAH,CAGLIARI,14,1,0,2,0,1,1,0,0,0,0,0,1,6.11,0,6.5,6.57
419,C,PALOMBO,SAMPDORIA,26,6,0,0,0,0,0,0,0,0,1,0,0,6.1,0,6.1,6.1
416,C,DUNCAN,SAMPDORIA,15,3,0,0,0,0,0,0,0,0,0,0,0,6.1,0,6,6
448,C,MISSIROLI,SASSUOLO,24,3,0,3,0,2,2,0,0,0,0,0,0,6.1,0,6.42,6.5
884,C,RODRIGUEZ C,PARMA,5,0,1,0,0,0,0,0,0,0,0,0,0,6.1,0,5.9,5.9
527,C,HALLFREDSSON,VERONA,21,6,1,1,0,3,3,0,0,0,0,0,0,6.1,0,6.05,6.19
